1244563,紫甘蓝,1186,蔬菜,,,1.4,1.5,1.45,滇,精选,斤,2022-02-17 00:00:00,,138,,admin,,,
1244562,芹菜,1186,蔬菜,,,1.3,1.5,1.4,鲁津,,斤,2022-02-17 00:00:00,,138,,admin,,,
1244561,西芹,1186,蔬菜,,,1.8,2.2,2.0,鲁辽豫,,斤,2022-02-17 00:00:00,,138,,admin,,,
1244560,菠菜,1186,蔬菜,,,2.0,2.8,2.4,冀鲁,,斤,2022-02-17 00:00:00,,138,,admin,,,
1244559,莴笋,1186,蔬菜,,,2.0,3.2,2.6,浙闽,,斤,2022-02-17 00:00:00,,138,,admin,,,
1244558,团生菜,1186,蔬菜,,,2.5,3.5,3.0,云,白球\净,斤,2022-02-17 00:00:00,,138,,admin,,,
1244557,散叶生菜,1186,蔬菜,,,2.8,3.2,3.0,冀辽,毛\净,斤,2022-02-17 00:00:00,,138,,admin,,,
1244556,罗马生菜,1186,蔬菜,,,4.0,4.5,4.25,冀滇,,斤,2022-02-17 00:00:00,,138,,admin,,,
1244555,油菜,1186,蔬菜,,,0.8,1.2,1.0,冀鲁苏,,斤,2022-02-17 00:00:00,,138,,admin,,,
1244554,香菜,1186,蔬菜,,,6.0,7.0,6.5,冀鲁豫,,斤,2022-02-17 00:00:00,,138,,admin,,,
1244553,茴香,1186,蔬菜,,,4.0,5.0,4.5,冀,,斤,2022-02-17 00:00:00,,138,,admin,,,
1244552,韭菜,1186,蔬菜,,,3.5,4.5,4.0,粤冀,,斤,2022-02-17 00:00:00,,138,,admin,,,
1244551,苦菊,1186,蔬菜,,,4.0,4.5,4.25,冀辽,,斤,2022-02-17 00:00:00,,138,,admin,,,
1244550,油麦菜,1186,蔬菜,,,2.5,3.0,2.75,云冀,,斤,2022-02-17 00:00:00,,138,,admin,,,
1244549,黄心菜,1186,蔬菜,,,0.8,1.0,0.9,皖,,斤,2022-02-17 00:00:00,,138,,admin,,,
1244548,菜花,1186,蔬菜,,,1.2,1.5,1.35,鄂云,,斤,2022-02-17 00:00:00,,138,,admin,,,
1244547,散菜花,1186,蔬菜,,,1.8,2.8,2.3,浙闽滇,,斤,2022-02-17 00:00:00,,138,,admin,,,
1244546,绿菜花,1186,蔬菜,,,2.2,2.5,2.35,鄂苏,,斤,2022-02-17 00:00:00,,138,,admin,,,
1244545,绿豆芽,1186,蔬菜,,,0.95,1.0,0.98,,,斤,2022-02-17 00:00:00,,138,,admin,,,
1244544,黄豆芽,1186,蔬菜,,,0.9,1.0,0.95,,,斤,2022-02-17 00:00:00,,138,,admin,,,
1244423,库尔勒香梨,1187,水果,,梨类,3.5,4.5,4.0,,,斤,2022-02-17 00:00:00,,138,,admin,,,
1244422,红啤梨,1187,水果,,梨类,3.5,4.5,4.0,,,斤,2022-02-17 00:00:00,,138,,admin,,,
1244421,京白梨,1187,水果,,梨类,1.6,2.0,1.8,,,斤,2022-02-17 00:00:00,,138,,admin,,,
1244420,贵妃梨,1187,水果,,梨类,1.5,1.8,1.65,,,斤,2022-02-17 00:00:00,,138,,admin,,,
1244419,砂糖橘,1187,水果,,柑橘类,2.3,3.0,2.65,,,斤,2022-02-17 00:00:00,,138,,admin,,,
1244418,耙耙柑（丑橘）,1187,水果,,柑橘类,3.2,4.5,3.85,,,斤,2022-02-17 00:00:00,,138,,admin,,,
1244417,赣南脐橙Ф65-Ф95,1187,水果,,柑橘类,2.5,3.5,3.0,,,斤,2022-02-17 00:00:00,,138,,admin,,,
1244416,鄂、湘、川脐橙,1187,水果,,柑橘类,2.2,3.3,2.75,,,斤,2022-02-17 00:00:00,,138,,admin,,,
1244415,血橙/二月红/中华红,1187,水果,,柑橘类,1.5,2.4,1.95,,,斤,2022-02-17 00:00:00,,138,,admin,,,
1244414,沃柑,1187,水果,,柑橘类,3.0,5.0,4.0,,贵妃柑,斤,2022-02-17 00:00:00,,138,,admin,,,
1244413,冰糖橙,1187,水果,,柑橘类,1.3,3.5,2.4,,,斤,2022-02-17 00:00:00,,138,,admin,,,
1244412,芦柑,1187,水果,,柑橘类,1.5,2.5,2.0,,,斤,2022-02-17 00:00:00,,138,,admin,,,
1244411,金桔,1187,水果,,柑橘类,2.5,7.0,4.75,,,斤,2022-02-17 00:00:00,,138,,admin,,,
1244410,蜜柚,1187,水果,,柑橘类,3.0,4.0,3.5,,红心,斤,2022-02-17 00:00:00,,138,,admin,,,
1244409,蜜柚,1187,水果,,柑橘类,2.0,2.8,2.4,,白心,斤,2022-02-17 00:00:00,,138,,admin,,,
1244408,葡萄柚,1187,水果,,柑橘类,3.0,4.0,3.5,,,斤,2022-02-17 00:00:00,,138,,admin,,,
1244407,油桃,1187,水果,,桃李杏类,12.0,15.0,13.5,,,斤,2022-02-17 00:00:00,,138,,admin,,,
1244406,猕猴桃,1187,水果,,桃李杏类,2.5,4.0,3.25,,徐香,斤,2022-02-17 00:00:00,,138,,admin,,,
1244405,猕猴桃,1187,水果,,桃李杏类,2.0,2.8,2.4,,海沃德,斤,2022-02-17 00:00:00,,138,,admin,,,
1244404,无籽小号-大号,1187,水果,,西瓜类,3.0,3.2,3.1,,,斤,2022-02-17 00:00:00,,138,,admin,,,
1244223,竹节蛏,1190,水产,1211,其他类,26.0,27.0,26.5,,活（中）,斤,2022-02-17 00:00:00,,138,,admin,,,
1244222,蛏子,1190,水产,1211,其他类,15.0,16.0,15.5,,活,斤,2022-02-17 00:00:00,,138,,admin,,,
1244221,海虹,1190,水产,1211,其他类,8.0,8.0,8.0,,活,斤,2022-02-17 00:00:00,,138,,admin,,,
1244220,带子,1190,水产,1211,其他类,16.0,16.0,16.0,,活,斤,2022-02-17 00:00:00,,138,,admin,,,
1244219,生蚝,1190,水产,1211,其他类,12.0,12.0,12.0,,150g,斤,2022-02-17 00:00:00,,138,,admin,,,
1244218,生蚝,1190,水产,1211,其他类,14.0,14.0,14.0,,200g,斤,2022-02-17 00:00:00,,138,,admin,,,
1244217,文蛤,1190,水产,1211,其他类,15.0,15.0,15.0,,活,斤,2022-02-17 00:00:00,,138,,admin,,,
1244216,白蛤,1190,水产,1211,其他类,7.0,8.0,7.5,,活,斤,2022-02-17 00:00:00,,138,,admin,,,
1244215,青蛤,1190,水产,1211,其他类,12.0,12.0,12.0,,活,斤,2022-02-17 00:00:00,,138,,admin,,,
1244214,花蛤,1190,水产,1211,其他类,6.0,7.0,6.5,,活,斤,2022-02-17 00:00:00,,138,,admin,,,
1244213,田螺,1190,水产,1211,其他类,3.0,3.5,3.25,,去尾,斤,2022-02-17 00:00:00,,138,,admin,,,
1244212,甲鱼,1190,水产,1211,其他类,48.0,48.0,48.0,,仿野生,斤,2022-02-17 00:00:00,,138,,admin,,,
1244211,甲鱼,1190,水产,1211,其他类,33.0,35.0,34.0,,养殖,斤,2022-02-17 00:00:00,,138,,admin,,,
1244210,蚕蛹,1190,水产,1211,其他类,35.0,35.0,35.0,,活,斤,2022-02-17 00:00:00,,138,,admin,,,
1244209,牛蛙,1190,水产,1211,其他类,12.0,12.0,12.0,,活,斤,2022-02-17 00:00:00,,138,,admin,,,
1244208,北豆腐,1203,豆制品,,,2.5,2.5,2.5,,屉,斤,2022-02-17 00:00:00,,138,,admin,,,
1244207,南豆腐,1203,豆制品,,,2.2,2.2,2.2,,屉,斤,2022-02-17 00:00:00,,138,,admin,,,
1244206,白玉北豆腐,1203,豆制品,,,3.8,3.8,3.8,,,盒,2022-02-17 00:00:00,,138,,admin,,,
1244205,香香北豆腐,1203,豆制品,,,3.0,3.0,3.0,,,盒,2022-02-17 00:00:00,,138,,admin,,,
1244204,白玉南豆腐,1203,豆制品,,,5.0,5.0,5.0,,,盒,2022-02-17 00:00:00,,138,,admin,,,
1244163,长茄,1186,蔬菜,,,1.5,3.0,2.25,冀辽,精选,斤,2022-02-16 00:00:00,,138,,admin,,,
1244162,广茄,1186,蔬菜,,,2.0,4.0,3.0,云粤,,斤,2022-02-16 00:00:00,,138,,admin,,,
1244161,线茄,1186,蔬菜,,,2.2,4.6,3.4,冀,精选,斤,2022-02-16 00:00:00,,138,,admin,,,
1244160,冬瓜,1186,蔬菜,,,1.3,1.5,1.4,桂,吊,斤,2022-02-16 00:00:00,,138,,admin,,,
1244159,冬瓜,1186,蔬菜,,,0.9,1.1,1.0,新,地,斤,2022-02-16 00:00:00,,138,,admin,,,
1244158,毛冬瓜,1186,蔬菜,,,2.5,3.5,3.0,桂,长条,斤,2022-02-16 00:00:00,,138,,admin,,,
1244157,架豆,1186,蔬菜,,,5.5,8.6,7.05,云,,斤,2022-02-16 00:00:00,,138,,admin,,,
1244156,豆王,1186,蔬菜,,,4.5,8.0,6.25,云,精选,斤,2022-02-16 00:00:00,,138,,admin,,,
1244155,扁豆,1186,蔬菜,,,4.5,6.9,5.7,云鲁,精选,斤,2022-02-16 00:00:00,,138,,admin,,,
1244154,豇豆,1186,蔬菜,,,7.0,8.0,7.5,琼,,斤,2022-02-16 00:00:00,,138,,admin,,,
1244153,白不老,1186,蔬菜,,,6.0,9.4,7.7,云,,斤,2022-02-16 00:00:00,,138,,admin,,,
1244152,油豆,1186,蔬菜,,,3.8,6.5,5.15,云粤,精品,斤,2022-02-16 00:00:00,,138,,admin,,,
1244151,毛豆,1186,蔬菜,,,5.0,5.5,5.25,琼,,斤,2022-02-16 00:00:00,,138,,admin,,,
1244150,玉米,1186,蔬菜,,,3.0,3.2,3.1,琼粤,,斤,2022-02-16 00:00:00,,138,,admin,,,
1244149,花生,1186,蔬菜,,,5.0,6.0,5.5,琼,,斤,2022-02-16 00:00:00,,138,,admin,,,
1244148,苦瓜,1186,蔬菜,,,3.5,4.0,3.75,云鲁,,斤,2022-02-16 00:00:00,,138,,admin,,,
1244147,丝瓜,1186,蔬菜,,,5.0,5.5,5.25,冀鲁,长\短,斤,2022-02-16 00:00:00,,138,,admin,,,
1244146,西葫芦,1186,蔬菜,,,1.4,1.7,1.55,鲁辽,箱,斤,2022-02-16 00:00:00,,138,,admin,,,
1244145,佛手瓜,1186,蔬菜,,,2.0,2.3,2.15,琼,,斤,2022-02-16 00:00:00,,138,,admin,,,
1244144,贝贝南瓜,1186,蔬菜,,,2.8,3.0,2.9,琼粤桂,,斤,2022-02-16 00:00:00,,138,,admin,,,
1244183,散叶生菜,1186,蔬菜,,,2.8,3.2,3.0,冀辽,毛\净,斤,2022-02-16 00:00:00,,138,,admin,,,
1244182,罗马生菜,1186,蔬菜,,,3.8,4.2,4.0,冀滇,,斤,2022-02-16 00:00:00,,138,,admin,,,
1244181,油菜,1186,蔬菜,,,1.0,1.4,1.2,冀鲁苏,,斤,2022-02-16 00:00:00,,138,,admin,,,
1244180,香菜,1186,蔬菜,,,6.0,7.0,6.5,冀鲁豫,,斤,2022-02-16 00:00:00,,138,,admin,,,
1244179,茴香,1186,蔬菜,,,4.0,5.0,4.5,冀,,斤,2022-02-16 00:00:00,,138,,admin,,,
1244178,韭菜,1186,蔬菜,,,4.0,5.0,4.5,粤冀,,斤,2022-02-16 00:00:00,,138,,admin,,,
1244177,苦菊,1186,蔬菜,,,4.0,4.5,4.25,冀辽,,斤,2022-02-16 00:00:00,,138,,admin,,,
1244176,油麦菜,1186,蔬菜,,,2.5,3.0,2.75,云冀,,斤,2022-02-16 00:00:00,,138,,admin,,,
1244175,黄心菜,1186,蔬菜,,,0.8,1.0,0.9,皖,,斤,2022-02-16 00:00:00,,138,,admin,,,
1244174,菜花,1186,蔬菜,,,1.2,1.5,1.35,鄂云,,斤,2022-02-16 00:00:00,,138,,admin,,,
1244173,散菜花,1186,蔬菜,,,2.0,3.2,2.6,浙闽滇,,斤,2022-02-16 00:00:00,,138,,admin,,,
1244172,绿菜花,1186,蔬菜,,,2.2,2.5,2.35,鄂苏,,斤,2022-02-16 00:00:00,,138,,admin,,,
1244171,绿豆芽,1186,蔬菜,,,0.95,1.0,0.98,,,斤,2022-02-16 00:00:00,,138,,admin,,,
1244170,黄豆芽,1186,蔬菜,,,0.9,1.0,0.95,,,斤,2022-02-16 00:00:00,,138,,admin,,,
1244169,番茄,1186,蔬菜,,,2.0,3.5,2.75,云川蒙,黑框,斤,2022-02-16 00:00:00,,138,,admin,,,
1244168,番茄,1186,蔬菜,,,4.0,4.6,4.3,鲁冀川,白框,斤,2022-02-16 00:00:00,,138,,admin,,,
1244167,黄瓜,1186,蔬菜,,,2.2,3.5,2.85,鲁辽云,袋\箱,斤,2022-02-16 00:00:00,,138,,admin,,,
1244166,黄瓜,1186,蔬菜,,,3.3,4.5,3.9,冀,鲜干花,斤,2022-02-16 00:00:00,,138,,admin,,,
1244165,小黄瓜,1186,蔬菜,,,5.0,5.5,5.25,辽,旱\荷兰,斤,2022-02-16 00:00:00,,138,,admin,,,
1244164,茄子,1186,蔬菜,,,1.3,2.8,2.05,蒙云鲁,精选,斤,2022-02-16 00:00:00,,138,,admin,,,
1244263,鲫鱼,1190,水产,1209,淡水鱼,11.0,11.0,11.0,,200g-250g,斤,2022-02-17 00:00:00,,138,,admin,,,
1244262,鲫鱼,1190,水产,1209,淡水鱼,11.0,11.0,11.0,,350g-400g,斤,2022-02-17 00:00:00,,138,,admin,,,
1244261,胖头鱼,1190,水产,1209,淡水鱼,11.0,11.0,11.0,,>2000g,斤,2022-02-17 00:00:00,,138,,admin,,,
1244260,胖头鱼,1190,水产,1209,淡水鱼,11.0,11.0,11.0,,<2000g,斤,2022-02-17 00:00:00,,138,,admin,,,
1244259,武昌鱼,1190,水产,1209,淡水鱼,9.0,9.5,9.25,,700g左右,斤,2022-02-17 00:00:00,,138,,admin,,,
1244258,鲢鱼,1190,水产,1209,淡水鱼,4.0,4.0,4.0,,>1500g,斤,2022-02-17 00:00:00,,138,,admin,,,
1244257,鲢鱼,1190,水产,1209,淡水鱼,3.5,3.5,3.5,,1000-1500g,斤,2022-02-17 00:00:00,,138,,admin,,,
1244256,鲶鱼,1190,水产,1209,淡水鱼,4.0,4.0,4.0,,养殖,斤,2022-02-17 00:00:00,,138,,admin,,,
1244255,松花鱼,1190,水产,1209,淡水鱼,12.0,12.0,12.0,,养殖,斤,2022-02-17 00:00:00,,138,,admin,,,
1244254,黑鱼,1190,水产,1209,淡水鱼,11.5,11.5,11.5,,<1500g,斤,2022-02-17 00:00:00,,138,,admin,,,
1244253,黑鱼,1190,水产,1209,淡水鱼,16.5,17.0,16.75,,>1500g,斤,2022-02-17 00:00:00,,138,,admin,,,
1244252,黄鳝,1190,水产,1209,淡水鱼,40.0,40.0,40.0,,50g-100g,斤,2022-02-17 00:00:00,,138,,admin,,,
1244251,黄鳝,1190,水产,1209,淡水鱼,42.0,42.0,42.0,,100g-200g,斤,2022-02-17 00:00:00,,138,,admin,,,
1244250,罗非鱼,1190,水产,1209,淡水鱼,10.0,10.5,10.25,,活,斤,2022-02-17 00:00:00,,138,,admin,,,
1244249,虹鳟鱼,1190,水产,1209,淡水鱼,20.0,20.0,20.0,,活,斤,2022-02-17 00:00:00,,138,,admin,,,
1244248,鲟鱼,1190,水产,1209,淡水鱼,13.0,15.0,14.0,,活,斤,2022-02-17 00:00:00,,138,,admin,,,
1244247,青鱼,1190,水产,1209,淡水鱼,12.0,13.0,12.5,,活,斤,2022-02-17 00:00:00,,138,,admin,,,
1244246,桂鱼,1190,水产,1209,淡水鱼,39.0,39.0,39.0,,标桂,斤,2022-02-17 00:00:00,,138,,admin,,,
1244245,嘎鱼,1190,水产,1209,淡水鱼,19.0,19.0,19.0,,>100g,斤,2022-02-17 00:00:00,,138,,admin,,,
1244244,嘎鱼,1190,水产,1209,淡水鱼,19.0,19.0,19.0,,<100g,斤,2022-02-17 00:00:00,,138,,admin,,,
1244043,赣南脐橙Ф65-Ф95,1187,水果,,柑橘类,2.5,3.5,3.0,,,斤,2022-02-16 00:00:00,,138,,admin,,,
1244042,鄂、湘、川脐橙,1187,水果,,柑橘类,2.2,3.3,2.75,,,斤,2022-02-16 00:00:00,,138,,admin,,,
1244041,血橙/二月红/中华红,1187,水果,,柑橘类,1.5,2.4,1.95,,,斤,2022-02-16 00:00:00,,138,,admin,,,
1244040,沃柑,1187,水果,,柑橘类,3.0,5.0,4.0,,贵妃柑,斤,2022-02-16 00:00:00,,138,,admin,,,
1244039,冰糖橙,1187,水果,,柑橘类,1.3,3.5,2.4,,,斤,2022-02-16 00:00:00,,138,,admin,,,
1244038,芦柑,1187,水果,,柑橘类,1.5,2.5,2.0,,,斤,2022-02-16 00:00:00,,138,,admin,,,
1244037,金桔,1187,水果,,柑橘类,2.5,7.0,4.75,,,斤,2022-02-16 00:00:00,,138,,admin,,,
1244036,蜜柚,1187,水果,,柑橘类,3.0,4.0,3.5,,红心,斤,2022-02-16 00:00:00,,138,,admin,,,
1244035,蜜柚,1187,水果,,柑橘类,2.0,2.8,2.4,,白心,斤,2022-02-16 00:00:00,,138,,admin,,,
1244034,葡萄柚,1187,水果,,柑橘类,3.0,4.0,3.5,,,斤,2022-02-16 00:00:00,,138,,admin,,,
1244033,油桃,1187,水果,,桃李杏类,12.0,15.0,13.5,,,斤,2022-02-16 00:00:00,,138,,admin,,,
1244032,猕猴桃,1187,水果,,桃李杏类,2.5,4.0,3.25,,徐香,斤,2022-02-16 00:00:00,,138,,admin,,,
1244031,猕猴桃,1187,水果,,桃李杏类,2.0,2.8,2.4,,海沃德,斤,2022-02-16 00:00:00,,138,,admin,,,
1244030,无籽小号-大号,1187,水果,,西瓜类,3.2,3.5,3.35,,,斤,2022-02-16 00:00:00,,138,,admin,,,
1244029,麒麟、甜蜜蜜,1187,水果,,西瓜类,3.3,4.5,3.9,,,斤,2022-02-16 00:00:00,,138,,admin,,,
1244028,黑美人,1187,水果,,西瓜类,2.4,2.8,2.6,,,斤,2022-02-16 00:00:00,,138,,admin,,,
1244027,甜王,1187,水果,,西瓜类,2.8,3.0,2.9,,,斤,2022-02-16 00:00:00,,138,,admin,,,
1244026,特小凤,1187,水果,,西瓜类,3.5,4.0,3.75,,,斤,2022-02-16 00:00:00,,138,,admin,,,
1244025,国产香蕉,1187,水果,,香蕉类,3.8,4.5,4.15,,,斤,2022-02-16 00:00:00,,138,,admin,,,
1244024,南美、菲律宾香蕉,1187,水果,,香蕉类,4.2,5.0,4.6,,,斤,2022-02-16 00:00:00,,138,,admin,,,
1244383,阳光玫瑰,1187,水果,,葡萄类,15.0,40.0,27.5,,,斤,2022-02-17 00:00:00,,138,,admin,,,
1244382,红提,1187,水果,,葡萄类,6.0,9.0,7.5,,,斤,2022-02-17 00:00:00,,138,,admin,,,
1244381,克伦生,1187,水果,,葡萄类,7.0,12.0,9.5,,,斤,2022-02-17 00:00:00,,138,,admin,,,
1244380,黑提,1187,水果,,葡萄类,10.0,12.0,11.0,,夏黑,斤,2022-02-17 00:00:00,,138,,admin,,,
1244379,辽峰,1187,水果,,葡萄类,6.0,7.0,6.5,,,斤,2022-02-17 00:00:00,,138,,admin,,,
1244378,巨峰,1187,水果,,葡萄类,3.5,4.3,3.9,,,斤,2022-02-17 00:00:00,,138,,admin,,,
1244377,木纳格,1187,水果,,葡萄类,4.3,5.5,4.9,,,斤,2022-02-17 00:00:00,,138,,admin,,,
1244376,小台农,1187,水果,,芒果类,4.5,8.0,6.25,,生,斤,2022-02-17 00:00:00,,138,,admin,,,
1244375,大台农,1187,水果,,芒果类,6.0,9.0,7.5,,生,斤,2022-02-17 00:00:00,,138,,admin,,,
1244374,青皮芒果,1187,水果,,芒果类,7.0,9.0,8.0,,,斤,2022-02-17 00:00:00,,138,,admin,,,
1244373,高乐蜜,1187,水果,,芒果类,7.0,10.0,8.5,,,斤,2022-02-17 00:00:00,,138,,admin,,,
1244372,水仙芒果,1187,水果,,芒果类,6.5,12.0,9.25,,,斤,2022-02-17 00:00:00,,138,,admin,,,
1244371,美早,1187,水果,,樱桃类,60.0,130.0,95.0,,,斤,2022-02-17 00:00:00,,138,,admin,,,
1244370,白条猪,1189,肉禽蛋,1205,猪肉类,8.25,8.25,8.25,,瘦,斤,2022-02-17 00:00:00,,138,,admin,,,
1244369,白条猪,1189,肉禽蛋,1205,猪肉类,6.5,6.5,6.5,,肥,斤,2022-02-17 00:00:00,,138,,admin,,,
1244368,前臀尖,1189,肉禽蛋,1205,猪肉类,7.5,8.0,7.75,,瘦,斤,2022-02-17 00:00:00,,138,,admin,,,
1244367,前臀尖,1189,肉禽蛋,1205,猪肉类,6.5,7.5,7.0,,肥,斤,2022-02-17 00:00:00,,138,,admin,,,
1244366,后臀尖,1189,肉禽蛋,1205,猪肉类,7.5,8.0,7.75,,瘦,斤,2022-02-17 00:00:00,,138,,admin,,,
1244365,后臀尖,1189,肉禽蛋,1205,猪肉类,6.5,7.5,7.0,,肥,斤,2022-02-17 00:00:00,,138,,admin,,,
1244364,五花肉,1189,肉禽蛋,1205,猪肉类,11.0,12.0,11.5,,瘦,斤,2022-02-17 00:00:00,,138,,admin,,,
1244063,板栗,1187,水果,1211,其他类,2.6,3.5,3.05,,,斤,2022-02-16 00:00:00,,138,,admin,,,
1244062,油栗,1187,水果,1211,其他类,5.0,8.0,6.5,,,斤,2022-02-16 00:00:00,,138,,admin,,,
1244061,木瓜,1187,水果,1211,其他类,5.0,6.0,5.5,,,斤,2022-02-16 00:00:00,,138,,admin,,,
1244060,柿饼,1187,水果,1211,其他类,6.0,12.0,9.0,,,斤,2022-02-16 00:00:00,,138,,admin,,,
1244083,青蒜,1186,蔬菜,1199,水菜,3.5,4.5,4.0,,,斤,2022-02-16 00:00:00,,138,,admin,,,
1244082,盖菜,1186,蔬菜,1199,水菜,2.0,3.0,2.5,,,斤,2022-02-16 00:00:00,,138,,admin,,,
1244081,芥兰,1186,蔬菜,1199,水菜,6.5,7.0,6.75,,,斤,2022-02-16 00:00:00,,138,,admin,,,
1244080,菜心,1186,蔬菜,1199,水菜,5.5,6.0,5.75,,,斤,2022-02-16 00:00:00,,138,,admin,,,
1244079,空心菜,1186,蔬菜,1199,水菜,9.0,10.0,9.5,,,斤,2022-02-16 00:00:00,,138,,admin,,,
1244078,鸡毛菜,1186,蔬菜,1199,水菜,5.0,5.5,5.25,,,斤,2022-02-16 00:00:00,,138,,admin,,,
1244077,荠菜,1186,蔬菜,1199,水菜,6.0,7.0,6.5,,,斤,2022-02-16 00:00:00,,138,,admin,,,
1244076,豌豆苗,1186,蔬菜,1199,水菜,5.0,6.0,5.5,,,斤,2022-02-16 00:00:00,,138,,admin,,,
1244075,快菜,1186,蔬菜,1199,水菜,2.5,3.0,2.75,,,斤,2022-02-16 00:00:00,,138,,admin,,,
1244074,苦菊,1186,蔬菜,1199,水菜,5.0,5.5,5.25,,,斤,2022-02-16 00:00:00,,138,,admin,,,
1244073,穿心莲,1186,蔬菜,1199,水菜,3.0,4.0,3.5,,,斤,2022-02-16 00:00:00,,138,,admin,,,
1244072,菠萝,1187,水果,1211,其他类,2.2,2.4,2.3,,箱装（上六下六）,斤,2022-02-16 00:00:00,,138,,admin,,,
1244071,圣女果,1187,水果,1211,其他类,8.0,11.0,9.5,,千禧,斤,2022-02-16 00:00:00,,138,,admin,,,
1244070,百香果,1187,水果,1211,其他类,7.0,8.0,7.5,,,斤,2022-02-16 00:00:00,,138,,admin,,,
1244069,黑枣,1187,水果,1211,其他类,7.0,10.0,8.5,,,斤,2022-02-16 00:00:00,,138,,admin,,,
1244068,九九草莓,1187,水果,1211,其他类,10.0,15.0,12.5,,,斤,2022-02-16 00:00:00,,138,,admin,,,
1244067,甜宝草莓,1187,水果,1211,其他类,8.0,12.0,10.0,,奶油,斤,2022-02-16 00:00:00,,138,,admin,,,
1244066,红颜草莓,1187,水果,1211,其他类,10.0,14.0,12.0,,,斤,2022-02-16 00:00:00,,138,,admin,,,
1244065,火龙果,1187,水果,1211,其他类,5.0,8.0,6.5,,红,斤,2022-02-16 00:00:00,,138,,admin,,,
1244064,火龙果,1187,水果,1211,其他类,4.5,6.0,5.25,,白,斤,2022-02-16 00:00:00,,138,,admin,,,
1244059,甘蔗,1187,水果,1211,其他类,1.7,1.8,1.75,,,斤,2022-02-16 00:00:00,,138,,admin,,,
1244058,柠檬,1187,水果,1211,其他类,4.0,5.0,4.5,,,斤,2022-02-16 00:00:00,,138,,admin,,,
1244057,山楂,1187,水果,1211,其他类,4.0,6.0,5.0,,,斤,2022-02-16 00:00:00,,138,,admin,,,
1244056,姑娘果（灯笼果）,1187,水果,1211,其他类,10.0,16.0,13.0,,,斤,2022-02-16 00:00:00,,138,,admin,,,
1244055,鸭梨,1187,水果,,梨类,1.1,1.5,1.3,,,斤,2022-02-16 00:00:00,,138,,admin,,,
1244054,雪花梨,1187,水果,,梨类,1.2,1.6,1.4,,,斤,2022-02-16 00:00:00,,138,,admin,,,
1244053,皇冠梨,1187,水果,,梨类,2.2,2.8,2.5,,纸箱,斤,2022-02-16 00:00:00,,138,,admin,,,
1244052,南果梨,1187,水果,,梨类,1.0,4.0,2.5,,,斤,2022-02-16 00:00:00,,138,,admin,,,
1244051,丰水梨,1187,水果,,梨类,3.4,4.0,3.7,,,斤,2022-02-16 00:00:00,,138,,admin,,,
1244050,酥梨,1187,水果,,梨类,1.6,2.0,1.8,,,斤,2022-02-16 00:00:00,,138,,admin,,,
1244049,库尔勒香梨,1187,水果,,梨类,3.5,4.5,4.0,,,斤,2022-02-16 00:00:00,,138,,admin,,,
1244048,红啤梨,1187,水果,,梨类,3.5,4.5,4.0,,,斤,2022-02-16 00:00:00,,138,,admin,,,
1244047,京白梨,1187,水果,,梨类,1.6,2.0,1.8,,,斤,2022-02-16 00:00:00,,138,,admin,,,
1244046,贵妃梨,1187,水果,,梨类,1.5,1.8,1.65,,,斤,2022-02-16 00:00:00,,138,,admin,,,
1244045,砂糖橘,1187,水果,,柑橘类,2.5,3.0,2.75,,,斤,2022-02-16 00:00:00,,138,,admin,,,
1244044,耙耙柑（丑橘）,1187,水果,,柑橘类,3.2,4.5,3.85,,,斤,2022-02-16 00:00:00,,138,,admin,,,
1244103,平菇,1186,蔬菜,,,3.0,4.0,3.5,京,小叶,斤,2022-02-16 00:00:00,,138,,admin,,,
1244102,香菇,1186,蔬菜,,,3.5,5.5,4.5,冀,,斤,2022-02-16 00:00:00,,138,,admin,,,
1244101,白玉菇,1186,蔬菜,,,4.5,5.0,4.75,京,,斤,2022-02-16 00:00:00,,138,,admin,,,
1244100,口蘑,1186,蔬菜,,,7.0,8.0,7.5,豫,,斤,2022-02-16 00:00:00,,138,,admin,,,
1244099,杏鲍菇,1186,蔬菜,,,2.8,3.5,3.15,苏,,斤,2022-02-16 00:00:00,,138,,admin,,,
1244098,金针菇,1186,蔬菜,,,3.0,3.5,3.25,辽,,斤,2022-02-16 00:00:00,,138,,admin,,,
1244097,油菜,1186,蔬菜,1199,水菜,2.0,2.5,2.25,,,斤,2022-02-16 00:00:00,,138,,admin,,,
1244096,小白菜,1186,蔬菜,1199,水菜,3.5,4.5,4.0,,,斤,2022-02-16 00:00:00,,138,,admin,,,
1244095,油麦菜,1186,蔬菜,1199,水菜,3.0,4.0,3.5,,,斤,2022-02-16 00:00:00,,138,,admin,,,
1244094,奶白菜,1186,蔬菜,1199,水菜,4.0,4.5,4.25,,,斤,2022-02-16 00:00:00,,138,,admin,,,
1244093,散生菜,1186,蔬菜,1199,水菜,3.0,4.0,3.5,,,斤,2022-02-16 00:00:00,,138,,admin,,,
1244092,香葱,1186,蔬菜,1199,水菜,4.5,5.5,5.0,,,斤,2022-02-16 00:00:00,,138,,admin,,,
1244091,茼蒿,1186,蔬菜,1199,水菜,8.0,9.0,8.5,,,斤,2022-02-16 00:00:00,,138,,admin,,,
1244090,蒿子秆,1186,蔬菜,1199,水菜,5.0,6.0,5.5,,,斤,2022-02-16 00:00:00,,138,,admin,,,
